DATE,RATE
2016-05-13,0.696195
2016-05-12,0.691888
2016-05-11,0.691151
2016-05-10,0.692579
2016-05-09,0.69428
2016-05-08,0.693019
2016-05-07,0.693019
2016-05-06,0.692152
2016-05-05,0.690427
2016-05-04,0.690186
2016-05-03,0.687187
2016-05-02,0.68162
2016-05-01,0.684418
2016-04-30,0.684418
2016-04-29,0.683986
2016-04-28,0.685156
2016-04-27,0.687142
2016-04-26,0.685088
2016-04-25,0.690059
2016-04-24,0.694195
2016-04-23,0.694195
2016-04-22,0.695329
2016-04-21,0.697887
2016-04-20,0.69533
2016-04-19,0.694942
2016-04-18,0.700464
2016-04-17,0.704124
2016-04-16,0.704124
2016-04-15,0.702935
2016-04-14,0.706331
2016-04-13,0.70331
2016-04-12,0.701898
2016-04-11,0.702025
2016-04-10,0.707926
2016-04-09,0.707926
2016-04-08,0.708453
2016-04-07,0.710443
2016-04-06,0.707109
2016-04-05,0.706374
2016-04-04,0.70047
2016-04-03,0.702794
2016-04-02,0.702794
2016-04-01,0.703367
2016-03-31,0.697163
2016-03-30,0.69531
2016-03-29,0.697272
2016-03-28,0.702376
2016-03-27,0.707494
2016-03-26,0.707494
2016-03-25,0.707717
2016-03-24,0.705665
2016-03-23,0.704531
2016-03-22,0.703863
2016-03-21,0.694895
2016-03-20,0.690847
2016-03-19,0.690847
2016-03-18,0.690555
2016-03-17,0.690478
2016-03-16,0.709094
2016-03-15,0.706844
2016-03-14,0.698704
2016-03-13,0.698079
2016-03-12,0.698079
2016-03-11,0.694007
2016-03-10,0.699447
2016-03-09,0.7027
2016-03-08,0.702927
2016-03-07,0.700414
2016-03-06,0.702697
2016-03-05,0.702697
2016-03-04,0.703158
2016-03-03,0.707157
2016-03-02,0.711399
2016-03-01,0.71678
2016-02-29,0.718643
2016-02-28,0.72082
2016-02-27,0.72082
2016-02-26,0.721001
2016-02-25,0.717083
2016-02-24,0.717696
2016-02-23,0.712793
2016-02-22,0.70631
2016-02-21,0.694179
2016-02-20,0.694179
2016-02-19,0.697085
2016-02-18,0.697405
2016-02-17,0.698867
2016-02-16,0.699326
2016-02-15,0.692808
2016-02-14,0.689458
2016-02-13,0.689458
2016-02-12,0.690711
2016-02-11,0.691594
