DATE,RATE
2016-01-25,1.015798
2016-01-24,1.015887
2016-01-23,1.014875
2016-01-22,1.013472
2016-01-21,1.009163
2016-01-20,1.002548
2016-01-19,1.002168
2016-01-18,1.004602
2016-01-17,1.000917
2016-01-16,1.001173
2016-01-15,0.999762
2016-01-14,1.005823
2016-01-13,1.006084
2016-01-12,1.001686
2016-01-11,0.998488
2016-01-10,0.994854
2016-01-09,0.995283
2016-01-08,0.998794
2016-01-07,1.002593
2016-01-06,1.008602
2016-01-05,1.007532
2016-01-04,1.002375
2016-01-03,1.001164
2016-01-02,1.001164
2016-01-01,0.999746
2015-12-31,0.99864
2015-12-30,0.991647
2015-12-29,0.988242
2015-12-28,0.986231
2015-12-27,0.987753
2015-12-26,0.987753
2015-12-25,0.987161
2015-12-24,0.987916
2015-12-23,0.993304
2015-12-22,0.987764
2015-12-21,0.992198
2015-12-20,0.992135
2015-12-19,0.992674
2015-12-18,0.994594
2015-12-17,0.995706
2015-12-16,0.98525
2015-12-15,0.989979
2015-12-14,0.983224
2015-12-13,0.982826
2015-12-12,0.983759
2015-12-11,0.987885
2015-12-10,0.989153
2015-12-09,0.98848
2015-12-08,0.994068
2015-12-07,1.000628
2015-12-06,0.996513
2015-12-05,0.996523
2015-12-04,1.00284
2015-12-03,1.003004
2015-12-02,1.025693
2015-12-01,1.029717
2015-11-30,1.028604
2015-11-29,1.02993
2015-11-28,1.029279
2015-11-27,1.028625
2015-11-26,1.022721
2015-11-25,1.020299
2015-11-24,1.016363
2015-11-23,1.01914
2015-11-22,1.018301
2015-11-21,1.017633
2015-11-20,1.018617
2015-11-19,1.015149
2015-11-18,1.018034
2015-11-17,1.013844
2015-11-16,1.008585
2015-11-15,1.006002
2015-11-14,1.005465
2015-11-13,1.007856
2015-11-12,1.001398
2015-11-11,1.005105
2015-11-10,1.006783
2015-11-09,1.003195
2015-11-08,1.005714
2015-11-07,1.004297
2015-11-06,1.003819
2015-11-05,0.995635
2015-11-04,0.993042
2015-11-03,0.990256
2015-11-02,0.986669
2015-11-01,0.987842
2015-10-31,0.987977
2015-10-30,0.98812
2015-10-29,0.99003
2015-10-28,0.983589
2015-10-27,0.984353
2015-10-26,0.982117
2015-10-25,0.973927
2015-10-24,0.973146
2015-10-23,0.969708
2015-10-22,0.958334
2015-10-21,0.955964
2015-10-20,0.955594
2015-10-19,0.953315
2015-10-18,0.953579
2015-10-17,0.953197
2015-10-16,0.951894
2015-10-15,0.951672
2015-10-14,0.958467
2015-10-13,0.962604
2015-10-12,0.961514
2015-10-11,0.962009
2015-10-10,0.963289
2015-10-09,0.966382
2015-10-08,0.97348
2015-10-07,0.968321
2015-10-06,0.974922
2015-10-05,0.972011
2015-10-04,0.972253
2015-10-03,0.972497
2015-10-02,0.976398
2015-10-01,0.973664
2015-09-30,0.972566
2015-09-29,0.975392
2015-09-28,0.979443
2015-09-27,0.978908
2015-09-26,0.978356
2015-09-25,0.977954
2015-09-24,0.977766
2015-09-23,0.97386
2015-09-22,0.971396
2015-09-21,0.968982
2015-09-20,0.967122
2015-09-19,0.968815
2015-09-18,0.962985
2015-09-17,0.970657
2015-09-16,0.973263
2015-09-15,0.968639
2015-09-14,0.968597
2015-09-13,0.969999
2015-09-12,0.970306
2015-09-11,0.974156
2015-09-10,0.975243
2015-09-09,0.977521
2015-09-08,0.974518
2015-09-07,0.972126
2015-09-06,0.972252
2015-09-05,0.971812
2015-09-04,0.971654
2015-09-03,0.968362
2015-09-02,0.96039
2015-09-01,0.965574
2015-08-31,0.96238
2015-08-30,0.963043
2015-08-29,0.961762
2015-08-28,0.961425
2015-08-27,0.94971
2015-08-26,0.939404
2015-08-25,0.934305
2015-08-24,0.94634
2015-08-23,0.948032
2015-08-22,0.949881
2015-08-21,0.961842
2015-08-20,0.967957
2015-08-19,0.977522
2015-08-18,0.97802
2015-08-17,0.976752
2015-08-16,0.975934
2015-08-15,0.976084
2015-08-14,0.97671
2015-08-13,0.977065
2015-08-12,0.987498
2015-08-11,0.983648
2015-08-10,0.983409
2015-08-09,0.983292
2015-08-08,0.982935
2015-08-07,0.980467
2015-08-06,0.97748
2015-08-05,0.975798
2015-08-04,0.968528
2015-08-03,0.966669
2015-08-02,0.966197
2015-08-01,0.967106
2015-07-31,0.967782
2015-07-30,0.966532
2015-07-29,0.961592
2015-07-28,0.962264
2015-07-27,0.962644
2015-07-26,0.962504
2015-07-25,0.961923
2015-07-24,0.959753
2015-07-23,0.960049
2015-07-22,0.959479
2015-07-21,0.9635
2015-07-20,0.961095
2015-07-19,0.961012
2015-07-18,0.960341
2015-07-17,0.955594
2015-07-16,0.951169
2015-07-15,0.944784
2015-07-14,0.947692
2015-07-13,0.940222
2015-07-12,0.939407
2015-07-11,0.940378
2015-07-10,0.947732
2015-07-09,0.945591
2015-07-08,0.946365
2015-07-07,0.942073
2015-07-06,0.942892
2015-07-05,0.940686
2015-07-04,0.941532
2015-07-03,0.942672
2015-07-02,0.944761
2015-07-01,0.935504
2015-06-30,0.927005
2015-06-29,0.937683
2015-06-28,0.933649
2015-06-27,0.933815
2015-06-26,0.93591
2015-06-25,0.932952
2015-06-24,0.931111
2015-06-23,0.920829
2015-06-22,0.917896
2015-06-21,0.918237
2015-06-20,0.917936
2015-06-19,0.92258
2015-06-18,0.924042
2015-06-17,0.932235
2015-06-16,0.929528
2015-06-15,0.929204
2015-06-14,0.92908
2015-06-13,0.929534
2015-06-12,0.932968
2015-06-11,0.931294
2015-06-10,0.932473
2015-06-09,0.929801
2015-06-08,0.940267
2015-06-07,0.938999
2015-06-06,0.938292
2015-06-05,0.934528
2015-06-04,0.935495
2015-06-03,0.935494
2015-06-02,0.944744
2015-06-01,0.940491
2015-05-31,0.940961
2015-05-30,0.942034
2015-05-29,0.944426
2015-05-28,0.949567
2015-05-27,0.950892
2015-05-26,0.944708
2015-05-25,0.943243
2015-05-24,0.942463
2015-05-23,0.941909
2015-05-22,0.937009
2015-05-21,0.935808
2015-05-20,0.933729
2015-05-19,0.92415
2015-05-18,0.915795
2015-05-17,0.916117
2015-05-16,0.915768
2015-05-15,0.914921
2015-05-14,0.919306
2015-05-13,0.929828
2015-05-12,0.933507
2015-05-11,0.931483
2015-05-10,0.929608
2015-05-09,0.927924
2015-05-08,0.92238
2015-05-07,0.919441
2015-05-06,0.928519
2015-05-05,0.933697
2015-05-04,0.933133
2015-05-03,0.932443
2015-05-02,0.933632
2015-05-01,0.936773
2015-04-30,0.943199
2015-04-29,0.955452
2015-04-28,0.95528
2015-04-27,0.95396
2015-04-26,0.954256
2015-04-25,0.956105
2015-04-24,0.956012
2015-04-23,0.967371
2015-04-22,0.955179
2015-04-21,0.955224
2015-04-20,0.952484
2015-04-19,0.952609
2015-04-18,0.954239
2015-04-17,0.974067
2015-04-16,0.967347
2015-04-15,0.974067
2015-04-14,0.974067
2015-04-13,0.979524
2015-04-12,0.979571
2015-04-11,0.97812
2015-04-10,0.974238
2015-04-09,0.965293
2015-04-08,0.963133
2015-04-07,0.956566
2015-04-06,0.951851
2015-04-05,0.952702
2015-04-04,0.953829
