DATE,RATE
2015-06-15,0.891127
2015-06-14,0.887675
2015-06-13,0.887675
2015-06-12,0.889473
2015-06-11,0.883229
2015-06-10,0.886983
2015-06-09,0.886154
2015-06-08,0.900336
2015-06-07,0.899804
2015-06-06,0.899804
2015-06-05,0.891782
2015-06-04,0.887971
2015-06-03,0.89683
2015-06-02,0.915175
2015-06-01,0.911258
2015-05-31,0.911636
2015-05-30,0.911636
2015-05-29,0.911839
2015-05-28,0.917357
2015-05-27,0.918695
2015-05-26,0.910846
2015-05-25,0.909146
2015-05-24,0.908077
2015-05-23,0.908077
2015-05-22,0.90022
2015-05-21,0.901434
2015-05-20,0.897272
2015-05-19,0.883792
2015-05-18,0.873978
2015-05-17,0.874589
2015-05-16,0.874589
2015-05-15,0.87673
2015-05-14,0.880625
2015-05-13,0.891574
2015-05-12,0.8967
2015-05-11,0.893024
2015-05-10,0.891989
2015-05-09,0.892002
2015-05-08,0.889349
2015-05-07,0.881624
2015-05-06,0.894203
2015-05-05,0.896996
2015-05-04,0.893616
2015-05-03,0.892893
2015-05-02,0.892893
2015-05-01,0.891794
2015-04-30,0.899516
2015-04-29,0.911026
2015-04-28,0.919452
2015-04-27,0.920336
2015-04-26,0.91967
2015-04-25,0.919677
2015-04-24,0.924276
2015-04-23,0.9328
2015-04-22,0.931376
2015-04-21,0.931034
2015-04-20,0.926075
2015-04-19,0.925347
2015-04-18,0.925354
2015-04-17,0.938739
2015-04-16,0.93666
2015-04-15,0.938739
2015-04-14,0.938739
2015-04-13,0.942969
2015-04-12,0.943437
2015-04-11,0.943437
2015-04-10,0.93773
2015-04-09,0.927274
2015-04-08,0.924048
2015-04-07,0.914456
2015-04-06,0.909374
2015-04-05,0.9131
2015-04-04,0.9131
2015-04-03,0.919325
2015-04-02,0.928433
2015-04-01,0.931182
2015-03-31,0.923522
2015-03-30,0.918452
2015-03-29,0.918242
2015-03-28,0.918242
2015-03-27,0.918242
2015-03-26,0.919527
2015-03-25,0.911931
2015-03-24,0.916329
2015-03-23,0.912688
2015-03-22,0.921748
2015-03-21,0.924158
2015-03-20,0.924158
2015-03-19,0.93775
2015-03-18,0.923271
2015-03-17,0.944102
2015-03-16,0.94626
2015-03-15,0.953098
2015-03-14,0.952711
2015-03-13,0.952711
2015-03-12,0.941487
2015-03-11,0.94812
2015-03-10,0.935721
2015-03-09,0.92171
2015-03-08,0.923382
2015-03-07,0.92221
2015-03-06,0.92221
2015-03-05,0.906493
2015-03-04,0.90244
2015-03-03,0.894577
2015-03-02,0.894242
2015-03-01,0.894212
2015-02-28,0.893148
2015-02-27,0.893258
2015-02-26,0.893216
2015-02-25,0.880023
2015-02-24,0.881994
2015-02-23,0.88215
2015-02-22,0.878324
2015-02-21,0.878659
2015-02-20,0.878775
2015-02-19,0.879843
2015-02-18,0.876952
2015-02-17,0.876294
2015-02-16,0.881052
2015-02-15,0.877424
2015-02-14,0.878082
2015-02-13,0.878082
2015-02-12,0.877018
2015-02-11,0.882138
2015-02-10,0.883677
2015-02-09,0.882969
2015-02-08,0.883933
2015-02-07,0.883799
2015-02-06,0.883799
2015-02-05,0.871319
2015-02-04,0.882353
2015-02-03,0.8717
2015-02-02,0.882129
2015-02-01,0.883904
2015-01-31,0.885971
2015-01-30,0.885971
2015-01-29,0.883067
2015-01-28,0.886663
2015-01-27,0.878933
2015-01-26,0.88974
2015-01-25,0.897457
2015-01-24,0.892319
2015-01-23,0.892319
2015-01-22,0.88017
2015-01-21,0.860996
2015-01-20,0.865419
2015-01-19,0.861627
2015-01-18,0.864827
2015-01-17,0.864649
2015-01-16,0.864415
2015-01-15,0.860058
2015-01-14,0.848114
2015-01-13,0.849214
2015-01-12,0.845128
2015-01-11,0.84333
2015-01-10,0.844424
2015-01-09,0.844495
2015-01-08,0.848124
2015-01-07,0.844742
2015-01-06,0.842061
2015-01-05,0.83798
2015-01-04,0.837761
2015-01-03,0.833277
2015-01-02,0.830159
2015-01-01,0.830151
2014-12-31,0.826483
2014-12-30,0.822572
2014-12-29,0.822438
2014-12-28,0.82105
2014-12-27,0.820521
2014-12-26,0.820521
2014-12-25,0.818138
2014-12-24,0.819683
2014-12-23,0.82153
2014-12-22,0.817742
2014-12-21,0.818161
2014-12-20,0.817703
2014-12-19,0.817716
2014-12-18,0.813927
2014-12-17,0.810611
2014-12-16,0.799252
2014-12-15,0.803818
2014-12-14,0.80202
2014-12-13,0.802411
2014-12-12,0.802411
2014-12-11,0.806054
2014-12-10,0.803431
2014-12-09,0.80807
2014-12-08,0.811923
2014-12-07,0.811502
2014-12-06,0.811602
2014-12-05,0.811602
2014-12-04,0.80695
2014-12-03,0.810413
2014-12-02,0.806735
2014-12-01,0.801731
2014-11-30,0.803231
2014-11-29,0.803196
2014-11-28,0.80313
2014-11-27,0.802333
2014-11-26,0.799576
2014-11-25,0.801659
2014-11-24,0.803791
2014-11-23,0.808332
2014-11-22,0.807023
2014-11-21,0.807014
2014-11-20,0.797241
2014-11-19,0.796758
2014-11-18,0.797917
2014-11-17,0.803186
2014-11-16,0.798582
2014-11-15,0.798464
2014-11-14,0.798427
2014-11-13,0.801532
2014-11-12,0.804236
2014-11-11,0.801751
2014-11-10,0.804912
2014-11-09,0.802314
2014-11-08,0.803588
2014-11-07,0.80289
2014-11-06,0.807919
2014-11-05,0.801207
2014-11-04,0.79687
2014-11-03,0.800824
2014-11-02,0.799102
2014-11-01,0.798418
2014-10-31,0.798402
2014-10-30,0.79295
2014-10-29,0.7913
2014-10-28,0.78521
2014-10-27,0.787559
2014-10-26,0.789242
2014-10-25,0.789248
2014-10-24,0.790518
2014-10-23,0.790761
2014-10-22,0.786697
2014-10-21,0.781397
2014-10-20,0.78447
2014-10-19,0.783715
2014-10-18,0.783709
2014-10-17,0.781247
2014-10-16,0.779961
2014-10-15,0.790782
2014-10-14,0.78512
2014-10-13,0.790835
2014-10-12,0.792003
2014-10-11,0.791992
2014-10-10,0.788189
2014-10-09,0.785514
2014-10-08,0.789544
2014-10-07,0.790299
2014-10-06,0.799311
2014-10-05,0.799096
2014-10-04,0.799096
2014-10-03,0.789251
2014-10-02,0.792447
2014-10-01,0.791824
2014-09-30,0.788065
2014-09-29,0.789005
2014-09-28,0.788426
2014-09-27,0.788406
2014-09-26,0.784044
2014-09-25,0.782535
2014-09-24,0.778324
2014-09-23,0.778283
2014-09-22,0.779127
2014-09-21,0.779419
2014-09-20,0.779401
2014-09-19,0.774133
2014-09-18,0.778628
2014-09-17,0.772024
2014-09-16,0.772976
2014-09-15,0.771248
2014-09-14,0.77144
2014-09-13,0.77146
2014-09-12,0.773836
2014-09-11,0.7739
2014-09-10,0.77299
2014-09-09,0.77534
2014-09-08,0.77194
2014-09-07,0.772103
2014-09-06,0.772094
2014-09-05,0.773099
2014-09-04,0.760447
2014-09-03,0.761439
2014-09-02,0.761657
2014-09-01,0.761435
2014-08-31,0.761402
2014-08-30,0.761372
2014-08-29,0.75863
2014-08-28,0.757965
2014-08-27,0.759428
2014-08-26,0.758215
2014-08-25,0.758023
2014-08-24,0.755144
2014-08-23,0.75516
2014-08-22,0.752972
2014-08-21,0.754202
2014-08-20,0.750745
2014-08-19,0.748396
2014-08-18,0.746772
2014-08-17,0.746283
2014-08-16,0.746297
2014-08-15,0.748415
2014-08-14,0.748279
2014-08-13,0.748021
2014-08-12,0.747065
2014-08-11,0.74598
2014-08-10,0.745629
2014-08-09,0.745624
2014-08-08,0.748491
2014-08-07,0.747285
2014-08-06,0.747838
2014-08-05,0.745077
2014-08-04,0.744915
2014-08-03,0.744682
2014-08-02,0.744675
2014-08-01,0.746904
2014-07-31,0.746489
2014-07-30,0.745686
2014-07-29,0.744152
2014-07-28,0.744501
2014-07-27,0.744605
2014-07-26,0.744537
2014-07-25,0.742792
2014-07-24,0.742937
2014-07-23,0.74256
2014-07-22,0.739469
2014-07-21,0.735674
2014-07-20,0.73584
2014-07-19,0.739391
2014-07-18,0.739415
2014-07-17,0.739333
2014-07-16,0.737013
2014-07-15,0.734162
2014-07-14,0.735073
2014-07-13,0.734882
2014-07-12,0.734903
2014-07-11,0.7349
2014-07-10,0.733084
2014-07-09,0.734633
2014-07-08,0.734938
2014-07-07,0.735792
2014-07-06,0.73558
2014-07-05,0.735583
2014-07-04,0.734764
2014-07-03,0.732246
2014-07-02,0.73104
2014-07-01,0.730304
2014-06-30,0.732819
2014-06-29,0.732669
2014-06-28,0.732676
2014-06-27,0.734626
2014-06-26,0.73366
2014-06-25,0.73503
2014-06-24,0.73515
2014-06-23,0.73558
2014-06-22,0.73534
2014-06-21,0.735361
2014-06-20,0.734891
2014-06-19,0.736267
2014-06-18,0.738173
2014-06-17,0.736764
2014-06-16,0.738859
2014-06-15,0.738569
2014-06-14,0.738585
2014-06-13,0.73798
2014-06-12,0.738918
2014-06-11,0.738247
2014-06-10,0.735673
2014-06-09,0.732876
2014-06-08,0.732984
2014-06-07,0.732991
2014-06-06,0.732005
2014-06-05,0.735319
2014-06-04,0.733817
2014-06-03,0.735386
2014-06-02,0.73379
2014-06-01,0.733493
2014-05-31,0.733489
2014-05-30,0.735271
2014-05-29,0.735584
2014-05-28,0.733353
2014-05-27,0.732885
2014-05-26,0.733189
2014-05-25,0.733642
2014-05-24,0.733641
2014-05-23,0.732278
2014-05-22,0.730646
2014-05-21,0.729935
2014-05-20,0.729491
2014-05-19,0.730054
2014-05-18,0.730239
2014-05-17,0.730235
2014-05-16,0.729256
2014-05-15,0.729116
2014-05-14,0.729726
2014-05-13,0.726864
2014-05-12,0.726887
2014-05-11,0.726804
2014-05-10,0.726802
2014-05-09,0.722457
2014-05-08,0.718854
2014-05-07,0.718021
2014-05-06,0.720721
2014-05-05,0.720724
2014-05-04,0.720883
2014-05-03,0.720893
2014-05-02,0.721026
2014-05-01,0.720986
2014-04-30,0.724124
2014-04-29,0.721926
2014-04-28,0.722582
2014-04-27,0.722853
2014-04-26,0.722847
2014-04-25,0.723008
2014-04-24,0.723696
2014-04-23,0.724249
2014-04-22,0.724939
2014-04-21,0.723849
2014-04-20,0.723908
2014-04-19,0.723915
2014-04-18,0.723987
2014-04-17,0.723787
2014-04-16,0.723884
2014-04-15,0.723667
2014-04-14,0.722176
2014-04-13,0.720206
2014-04-12,0.720201
2014-04-11,0.720166
2014-04-10,0.721762
2014-04-09,0.724907
2014-04-08,0.727626
2014-04-07,0.729986
2014-04-06,0.729749
2014-04-05,0.729748
2014-04-04,0.72901
2014-04-03,0.72643
2014-04-02,0.724967
2014-04-01,0.726043
2014-03-31,0.727227
2014-03-29,0.727144
2014-03-28,0.72714
2014-03-27,0.727658
2014-03-26,0.725306
2014-03-25,0.723281
2014-03-24,0.722732
2014-03-23,0.725097
2014-03-22,0.724984
2014-03-21,0.72498
2014-03-20,0.725744
2014-03-19,0.723483
2014-03-18,0.717807
2014-03-17,0.718154
2014-03-16,0.71898
2014-03-15,0.718828
2014-03-14,0.718825
2014-03-13,0.721016
2014-03-12,0.719264
2014-03-11,0.721642
2014-03-10,0.720637
2014-03-09,0.720696
2014-03-08,0.720724
2014-03-07,0.720704
2014-03-06,0.721427
2014-03-05,0.728011
2014-03-04,0.727721
2014-03-03,0.728041
2014-03-02,0.72585
2014-03-01,0.724539
2014-02-28,0.724543
2014-02-27,0.729364
2014-02-26,0.730741
2014-02-25,0.72752
2014-02-24,0.728136
2014-02-23,0.727887
2014-02-22,0.727815
2014-02-21,0.727807
2014-02-20,0.728939
2014-02-19,0.728098
2014-02-18,0.726772
2014-02-17,0.729618
2014-02-16,0.729791
2014-02-15,0.730279
2014-02-14,0.730318
2014-02-13,0.731047
2014-02-12,0.73557
2014-02-11,0.733222
2014-02-10,0.73292
2014-02-09,0.734244
2014-02-08,0.733416
2014-02-07,0.733387
2014-02-06,0.73572
2014-02-05,0.738891
2014-02-04,0.739966
2014-02-03,0.73926
2014-02-02,0.741504
2014-02-01,0.741373
2014-01-31,0.741337
2014-01-30,0.737772
2014-01-29,0.731898
2014-01-28,0.73238
2014-01-27,0.73133
2014-01-26,0.731022
2014-01-25,0.731128
2014-01-24,0.731123
2014-01-23,0.73036
2014-01-22,0.738174
2014-01-21,0.737483
2014-01-20,0.737586
2014-01-19,0.738944
2014-01-18,0.738606
2014-01-17,0.738534
2014-01-16,0.734396
2014-01-15,0.735045
2014-01-14,0.731312
2014-01-13,0.731607
2014-01-12,0.731536
2014-01-11,0.731589
2014-01-10,0.731604
2014-01-09,0.735068
2014-01-08,0.736575
2014-01-07,0.734485
2014-01-06,0.733626
2014-01-05,0.735596
2014-01-04,0.735896
2014-01-03,0.735861
2014-01-02,0.731878
2014-01-01,0.726969
2013-12-31,0.727184
2013-12-30,0.724841
2013-12-29,0.726351
2013-12-28,0.727423
2013-12-27,0.72724
2013-12-26,0.730416
2013-12-25,0.730875
2013-12-24,0.731122
2013-12-23,0.72997
2013-12-22,0.731489
2013-12-21,0.731313
2013-12-20,0.731325
2013-12-19,0.731978
2013-12-18,0.73103
2013-12-17,0.726188
2013-12-16,0.726686
2013-12-15,0.728082
2013-12-14,0.727738
2013-12-13,0.727756
2013-12-12,0.727263
2013-12-11,0.725418
2013-12-10,0.72672
2013-12-09,0.727976
2013-12-08,0.729192
2013-12-07,0.729679
2013-12-06,0.72967
2013-12-05,0.731375
2013-12-04,0.735777
2013-12-03,0.735779
2013-12-02,0.738562
2013-12-01,0.735825
2013-11-30,0.7358
2013-11-29,0.735783
2013-11-28,0.73508
2013-11-27,0.736613
2013-11-26,0.736969
2013-11-25,0.739668
2013-11-24,0.737881
2013-11-23,0.737615
2013-11-22,0.737574
2013-11-21,0.741812
2013-11-20,0.74411
2013-11-19,0.73878
2013-11-18,0.740506
2013-11-17,0.74103
2013-11-16,0.740995
2013-11-15,0.740962
2013-11-14,0.743091
2013-11-13,0.741361
2013-11-12,0.744369
2013-11-11,0.745858
2013-11-10,0.748467
2013-11-09,0.748085
2013-11-08,0.748068
2013-11-07,0.745285
2013-11-06,0.739914
2013-11-05,0.742243
2013-11-04,0.740031
2013-11-03,0.738383
2013-11-02,0.741357
2013-11-01,0.73837
2013-10-31,0.734735
2013-10-30,0.728157
2013-10-29,0.727188
2013-10-28,0.725108
2013-10-27,0.724447
2013-10-26,0.724256
2013-10-25,0.724893
2013-10-24,0.726109
2013-10-23,0.726897
